,l1_loss,ssim,psnr,nrmse,ssim_v2_norm,ssim_v2_unnorm,psnr_v2,psnr_v2_mag,nrmse_v2,model_name
0,0.0009953335442081843,0.044768686775242934,2.3257934261876585,0.025970535091711027,0.04454193375868037,0.02812345611452283,2.229500981669611,2.187188641229157,0.033781936854860035,N=578_N=76_N=632
1,0.0009904161337002289,0.047534288192166985,2.3384939136307703,0.02944499774229954,0.04732687695509265,0.03098366603266644,2.2366244845245165,2.201655811412784,0.03653895015999341,N=578_N=362_N=632
2,0.0009611998203458378,0.04583102457688438,2.516184927386555,0.026173046819252442,0.04554172168949357,0.028691033162595934,2.3630853419879454,2.350728952062458,0.03370194623480377,N=578_N=177_N=632
3,0.0009952521969773308,0.04492412784274182,2.359709061487981,0.027192469619545644,0.044764316245351966,0.028726561839990117,2.392665908569557,2.3378181863671466,0.034804658511147016,N=578_N=709_N=632
4,0.0009535645092994291,0.04590915832301193,2.4571137312182283,0.028190000719532895,0.04561629272187195,0.02914175581080065,2.454367292899703,2.414240178207102,0.03539113134768765,N=578_N=20_N=632
