,l1_loss,ssim,psnr,nrmse,ssim_v2_norm,ssim_v2_unnorm,psnr_v2,psnr_v2_mag,nrmse_v2,model_name
0,0.0041430822715887595,0.9332470934839624,37.12554155792412,0.09935797817408275,0.9322055010589309,0.9647076404435952,34.82567253819219,36.66009973596643,0.12375589184187076,N=578_N=76_N=632
1,0.00421266840055102,0.9320524392345602,37.01980001300461,0.10040485421927171,0.9311134279475751,0.9643693594557848,34.99940773292824,36.843225691053604,0.12492692580929508,N=578_N=362_N=632
2,0.004160930909199157,0.9335486483730013,37.177324084657066,0.09885312143337463,0.9326047401003768,0.9655230110819167,35.10470422108968,36.95079997733787,0.12320231991233649,N=578_N=177_N=632
3,0.005453114992835456,0.9102619811186292,33.839097269684316,0.14356094831781666,0.9096594886676771,0.9477196383080916,30.661992143701625,32.14359322300664,0.17252741215957534,N=578_N=709_N=632
4,0.004325316106486652,0.9295953112313368,36.52464645107101,0.1058920728696852,0.9286140180385739,0.9626196674090296,34.68481558340567,36.41717847188314,0.12998009597261748,N=578_N=20_N=632
