,l1_loss,ssim,psnr,nrmse,ssim_v2_norm,ssim_v2_unnorm,psnr_v2,psnr_v2_mag,nrmse_v2,model_name
0,0.010024322670259102,0.10433241114981619,4.726392035887997,0.19146627128179455,0.10183548548413225,0.0871469652968656,6.390683169421035,6.642042490084767,1.2632530258485721,N=578_N=20_N=632
1,0.008741042791064687,0.10390498887153844,4.4767994507678885,0.1691758449512055,0.1015283876568951,0.08331589788600699,5.82540522402447,6.03594329799853,0.9917396547357992,N=578_N=20_N=632
2,0.009683382634338397,0.09971047993951251,4.6091039238906175,0.17889388393268646,0.09714224872795493,0.08376843989746437,6.4993716527654275,6.6161764265755885,0.8301702440975275,N=578_N=20_N=632
3,0.008765018981814957,0.10144741050098346,4.5701468681557555,0.1759166298841601,0.09917168890714108,0.08362929775347973,5.970967684316427,6.13166043411588,0.872449033942715,N=578_N=20_N=632
4,0.00928275428818723,0.10109805748507929,4.313264587902481,0.16496404923370134,0.09877643699829716,0.08393750748246545,5.528627089190681,5.6901350175698795,0.626870618438997,N=578_N=20_N=632
